n_rows_raw_mean,n_rows_raw_std,n_rows_used_mean,n_rows_used_std,row_coverage_mean,row_coverage_std,sampling_hz_mean,sampling_hz_std,missing_ratio_before_fill_mean,missing_ratio_before_fill_std,acc_x_mean_mean,acc_x_mean_std,acc_y_mean_mean,acc_y_mean_std,acc_z_mean_mean,acc_z_mean_std,acc_x_std_mean,acc_x_std_std,acc_y_std_mean,acc_y_std_std,acc_z_std_mean,acc_z_std_std,acc_x_rms_mean,acc_x_rms_std,acc_y_rms_mean,acc_y_rms_std,acc_z_rms_mean,acc_z_rms_std,acc_x_range_mean,acc_x_range_std,acc_y_range_mean,acc_y_range_std,acc_z_range_mean,acc_z_range_std,acc_mag_mean_mean,acc_mag_mean_std,acc_mag_std_mean,acc_mag_std_std,acc_mag_rms_mean,acc_mag_rms_std,acc_mag_range_mean,acc_mag_range_std,gyro_mag_mean_mean,gyro_mag_mean_std,gyro_mag_std_mean,gyro_mag_std_std,gyro_mag_rms_mean,gyro_mag_rms_std,dominant_freq_hz_mean,dominant_freq_hz_std,tremor_band_power_4_6hz_mean,tremor_band_power_4_6hz_std,total_power_mean,total_power_std,age,height,weight,q_01,q_02,q_03,q_04,q_05,q_06,q_07,q_08,q_09,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20,q_21,q_22,q_23,q_24,q_25,q_26,q_27,q_28,q_29,q_30
1303.2727272727273,466.78252117867703,1252.8181818181818,466.7543084060225,1.0,0.0,99.70096207253987,0.3594127844197193,0.0,0.0,0.004203524412872272,0.10284715548947493,0.014398058176143314,0.02777546611049064,0.01044297288730134,0.044712714356431274,0.07758145756149405,0.08600242376051333,0.09518891881846744,0.1038126424889602,0.09546142719519458,0.1022653928298226,0.09579791137452819,0.1211183667325451,0.09692419009728734,0.10675060110831751,0.09925519739156616,0.10852329446361857,0.5080202693687209,0.5455516040658077,0.7555648657463425,0.8764697674407185,0.7199407787872217,0.7237623387169281,0.13322641400292765,0.16135775323824536,0.1051760472120364,0.10687989599064038,0.17317605736835523,0.19026620995895802,0.6610498320696847,0.7431038334821496,0.860426728290416,1.0867230712465128,0.8185356208750367,0.9180366298117486,1.2072076517323662,1.4046058664298127,1.8711420864943193,4.35558625775882,0.0007318236549185487,0.0011813895412365015,10.704440681417413,14.171962399947207,64,161,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.7828017211901,1.0,0.0,99.69419088496124,0.3692312142258857,0.0,0.0,0.005581920122053595,0.05240900746407415,0.009299158331566141,0.02961249414007323,0.0006726492060206108,0.010676973807687652,0.041161122668758925,0.042573910872126655,0.0714611813717304,0.0885378139149416,0.058567357789176905,0.06426105658563523,0.04969709438542475,0.061446979473494756,0.074945259203163,0.09087653462026372,0.05914140533040862,0.06453936511626823,0.2755900492853874,0.2655994799530407,0.4246656082135407,0.450091008071381,0.48481162347104656,0.5176686260474849,0.09182827712712535,0.1139305005020374,0.057364796385296145,0.05550366678109578,0.11108503411098866,0.12412912344614999,0.3977669635985406,0.3851263686103592,0.7149186165908052,1.0415739906500034,0.5348743946104304,0.6319322241064477,0.9100782263809012,1.2045644651001473,0.6607117322865875,1.086259144258218,0.0004545727489587458,0.0007221601619602881,3.0575698259467923,4.034930535414515,54,165,67,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.7828017211901,1.0,0.0,99.69006176567127,0.36404718977203276,0.0,0.0,0.0037439128514414094,0.11976983147269155,0.021514971664091744,0.05711735907855406,0.027030731361877544,0.07263845642511055,0.08329859759861881,0.104872648434349,0.11356018508016205,0.16593872291734965,0.1099012056019645,0.1720461413029425,0.1008429064309679,0.14817253175600312,0.11699797002485403,0.17438947995627532,0.11669536783958208,0.18435181652034574,0.5864589652509643,0.7493883888854399,0.848533313255404,1.147970876340606,0.8854505328091573,1.5900536825393912,0.16103172107356392,0.25347223627574705,0.1081323859307533,0.1482690140089348,0.19934582973146248,0.2897955825359067,0.7910629488845693,1.3186247867512364,0.7405259282151289,1.2082699144126765,0.5480492640946579,0.6942362405095197,0.9384794772708147,1.381134570188873,1.919128973287805,3.6033499373643525,0.0029439524330381415,0.008394002154343251,16.271707764439682,32.99899310368197,71,175,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.7828017211901,1.0,0.0,99.69285879987036,0.3635847547684545,0.0,0.0,0.0013527878225312682,0.029639841381590072,0.010058636952303109,0.019701874601240593,0.002058006788921534,0.011019643640411728,0.05648403089872797,0.05413189901586056,0.0802689464634793,0.09106963565720465,0.08001213926553946,0.08897412511701173,0.060245517722999756,0.05783040978657318,0.08157376080039049,0.09247296443009585,0.08047779114914562,0.08915758020927667,0.43951071069751885,0.41897261898809823,0.6644629913820936,0.6983526537490496,0.688018595021627,0.6885172630848839,0.10299042527653368,0.11288424799957507,0.07969562570009257,0.08311617713094685,0.13102760394744942,0.13934670886426676,0.5769598275418985,0.6365068046131466,0.7644522129056355,0.9632323875313019,0.5867731194056656,0.6148999890292618,0.9739723252253224,1.133261038916692,0.30942488888899483,0.3470864208687807,0.0013286658107271214,0.0029298398817160388,6.377172898260714,10.493115612587486,67,153,53,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
1303.2727272727273,466.78252117867703,1252.7727272727273,466.7828017211901,1.0,0.0,99.71339060821104,0.3764209379520357,0.0,0.0,-0.007384651985658374,0.08558182098731539,0.014167124714430103,0.026099913852441294,0.0125448303531003,0.04136716864451008,0.06808354434467735,0.07012235862353969,0.07114624011327791,0.0817792272286457,0.1067802764621038,0.13167668169717692,0.08507530135981041,0.09778796069460012,0.0733249865834286,0.0850732077076155,0.11016284891268514,0.13570677426426725,0.4441294293303378,0.47358302647013945,0.5576698640151785,0.5732911929154149,0.7786278838519615,1.0291186783119959,0.12707361556387403,0.1565680503631131,0.09296958589681964,0.10334402355913008,0.16140863211018483,0.18398833240659965,0.6351059747888108,0.9104989493620013,0.8043999495872338,1.0832980599152258,0.6913541897645326,0.8058334790724867,1.0769800160837912,1.3361165533273034,0.5187935631798267,1.0381454775788188,0.000989199476674923,0.002398548466441539,9.359974818161346,15.69710705451795,88,168,56,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1303.2727272727273,466.78252117867703,1252.8181818181818,466.8587668932738,1.0,0.0,99.69718919529349,0.37807067461765814,0.0,0.0,-0.030214448787138627,0.08986149167079677,0.027703249834891083,0.057032993653263316,-0.005654672561751491,0.07208458942108001,0.06926726054203,0.07606952086300628,0.09605563274179317,0.14146956529108667,0.09611153469603019,0.1344565274032668,0.0889576227240523,0.10743901165292949,0.10233576665344729,0.1507804047094005,0.10324460386873743,0.1476146996899058,0.4207158034676171,0.41935429010764685,0.6942607236231694,0.88991110449492,0.6471228172530431,0.8616213336220574,0.1457349177454053,0.20360153420282656,0.09363931508538993,0.11674982374296505,0.1756689859300724,0.23273914587111164,0.623410404080184,0.8194172537072827,0.9039216022501038,1.250644034119334,0.6151151025512072,0.7356319690135551,1.1118053321736747,1.4358605462967746,0.2464657074081473,0.33079662717280084,0.001101814477982994,0.0024445815187411376,10.633092515274988,19.061956515710584,64,179,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
1303.2727272727273,466.78252117867703,1252.5454545454545,466.8207290530199,1.0,0.0,100.13775312678627,0.629243248745262,0.0,0.0,-0.013563392725105509,0.056143940743867346,0.01886351980227604,0.033787384732549296,0.0016686598469191816,0.016598742497125497,0.04068802146594788,0.0649151298324186,0.05169263384530031,0.07800006963916221,0.05962084339045866,0.10641749500004984,0.054455248390660696,0.07861629942466598,0.05875614688972259,0.08229200902888953,0.06369814441834354,0.10517095927944242,0.26916330279767486,0.4048825007623339,0.45381849278910563,0.695240911063236,0.46401733289798824,0.780473285610319,0.08728237434434288,0.12635153124111953,0.05546815214911856,0.08848597382702143,0.10452181911483968,0.1534350532543259,0.4910192498257347,0.847618936933586,0.41218948268444944,0.7158186547671556,0.32452691387196847,0.4793709254319744,0.5328197985562669,0.8560088740373217,1.3827298729207556,2.6601055750042604,0.0013185089209634198,0.003929685349907977,5.151914857110823,12.431166365975962,56,175,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.78280172119014,1.0,0.0,100.14631286856674,0.6203142616545774,0.0,0.0,0.007009423393024919,0.06281790062125532,0.017760751942510637,0.0350279065079698,-0.002283171687510658,0.05325129636780088,0.04714773708457862,0.07438023628438337,0.059140868913586504,0.11044281025409282,0.04825719990644719,0.07446090032694828,0.05659787885922507,0.0921674363630194,0.0633662738856796,0.11487587397943418,0.05410370813505069,0.0880366545139829,0.2604737305165086,0.3826177319507098,0.34605922629837876,0.5684711104521403,0.276380868131573,0.40367529933637947,0.08569901906701634,0.14352460594824024,0.054289543956467144,0.09328309768211832,0.10196828392980248,0.17081584737700461,0.2951634533303918,0.4877343652706775,0.49877939457298887,0.7863536309146595,0.3708894492534869,0.5375394965226695,0.6258667707361603,0.9493318890283243,0.8648047880955295,2.4944847118035773,0.00010650651395654743,0.00021824040116098363,5.482374265913362,15.071212412950299,67,167,48,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.7828017211901,1.0,0.0,99.70360599087203,0.3716128745683691,0.0,0.0,-0.0007135689161846815,0.04174687838836718,0.002599545135889028,0.014037582537435965,0.003652046637634955,0.019345760041185593,0.04340127769211985,0.04687599741173754,0.05283574985136208,0.06472128143288124,0.03177491299083289,0.02869642831167871,0.04934270640092504,0.05795991403355094,0.05359312705843788,0.06558517995471459,0.03371416128387399,0.03281509719632747,0.3578033035052627,0.3265424596009429,0.39251338922729995,0.4061164134219509,0.2608020433468349,0.21157644372258372,0.06459610788119949,0.07487120082682812,0.048882503538754556,0.05489239234018593,0.08169950004244622,0.09217021783909773,0.3019227100528931,0.28256464587557,0.40502566503552706,0.57420758111995,0.35518980262476335,0.45829173540763823,0.5439590985140961,0.7303692952972922,0.21817042394827657,0.2243115154770655,0.0001411055314967482,0.00021796280272711827,2.7096186907438944,4.779978506050729,75,173,83,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
1303.2727272727273,466.78252117867703,1252.8181818181818,466.7543084060225,1.0,0.0,99.73085805114592,0.39590261463946685,0.0,0.0,0.0007757903641985301,0.09436742748236797,0.012248963652461482,0.027259735316278007,0.01340045738000858,0.043090453513263315,0.061256466269393156,0.06728630968078737,0.08842074364010538,0.11819645752503614,0.09724814243936479,0.12679622919770547,0.08106762426987149,0.1023268624837734,0.09024000692734647,0.12044682592127705,0.10106949634582647,0.13153557078682462,0.42519560159209885,0.4550643987516993,0.5736889045631712,0.6691462804594481,0.6548051007962575,0.8464874330851205,0.13740289107526504,0.18276494277304414,0.08232397807259116,0.09017371993325288,0.164478176188275,0.200139791430293,0.5880694065867301,0.7416297739309523,0.835467632281464,1.15506371906014,0.5948071301021909,0.6823756047088262,1.0463509130633002,1.3243305252248398,0.8732626810221101,1.090149635578368,0.0012933579759896346,0.0026962527611785647,7.092610352828195,9.896611252361282,80,169,77,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.78280172119014,1.0,0.0,100.15502007811057,0.6190384448592563,0.0,0.0,-0.004159251611146236,0.04405248431807017,0.0021197771047148776,0.01325622754063374,0.011859638052275235,0.031423554143699635,0.05931066006772132,0.08479097993369496,0.08629741577642096,0.13415009745911521,0.09779889153163085,0.15726311201041182,0.06505982734606378,0.09158636566005493,0.08714898754332027,0.13414740277751047,0.10037084232297917,0.1590499842989776,0.5095578203244098,0.8530628321811758,0.7391011670255243,1.1149547296763491,0.6911854849383143,1.216034078516763,0.11088613540799631,0.15102138492278439,0.10208115861831958,0.16751115803361286,0.1524394273458554,0.22423454851991542,0.7855155871467044,1.3983380172601345,0.6537935625992632,0.8712235030061486,0.492806536359161,0.6001783668688039,0.8276630830740342,1.0503288085629616,0.6140567248207286,0.8515979103500191,0.003938781939969564,0.010591897506455296,18.127495820339703,44.65337237294146,50,169,74,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.7828017211901,1.0,0.0,99.69059636232159,0.3634874551596508,0.0,0.0,0.031573182740258464,0.05654062244217976,0.00644382894746294,0.02072422872524608,0.005902746470837087,0.020892357156915897,0.04840602376434244,0.0520186521304621,0.07522112810389671,0.09134982150174345,0.0732820765070653,0.08327240830633115,0.06099666502536671,0.07415384255326962,0.07652524234546985,0.09271362732566271,0.07472423333691526,0.08468089682361878,0.3528076448414271,0.43513483822132304,0.49952987440541496,0.5461696546585735,0.514946210106297,0.5795366015168093,0.10004688239193844,0.12520415336027818,0.07092654032112378,0.07567601899973796,0.12482742923326749,0.1443049658001618,0.44401543503178614,0.5855591399340956,0.6484222781169845,0.8957983741078063,0.5507986464576307,0.6287734145363955,0.8649920255796665,1.082375453807232,0.8167967824165033,1.4920660675213626,0.000579854174207277,0.0012827848145187675,5.123497586746426,7.8310223671928325,57,180,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
1303.2727272727273,466.78252117867703,1252.7272727272727,466.8112886603955,1.0,0.0,100.15784137194099,0.61400098306702,0.0,0.0,-0.00881282291575189,0.04330075186398345,0.016708686148773515,0.034165525075494446,0.0042637317099437485,0.026595270367503893,0.062154636826546546,0.07845936696822894,0.0944290407274727,0.14599456155182194,0.09948795291807362,0.1471213994176043,0.06654659805910838,0.0866583097656984,0.09688296790472405,0.14916741954071824,0.10098671655796675,0.1484029928682237,0.38458184551171526,0.4186998688771564,0.5055546408398438,0.5829159104702348,0.5028348825596903,0.6079855774334519,0.14360861138868014,0.2069747020008806,0.07219653378380203,0.08395708538106464,0.16335522111856088,0.2213254318385439,0.4026376209844138,0.43788710309070633,0.6454750739936128,1.0550937707855887,0.4472651775157299,0.6375315081176252,0.8000481901293572,1.2225097244023373,0.8986918901705203,1.1196050929237304,0.0005239011332447914,0.0010527466952363655,5.870491501081028,9.203141059267148,40,183,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.7828017211901,1.0,0.0,99.69136244870577,0.36523966217653214,0.0,0.0,-0.002881364784324832,0.05040473102836307,0.008127484105283538,0.01269881738971857,0.006254557699929641,0.020928415528051556,0.04376295370331346,0.04426570497558285,0.055817610993483306,0.05986720938095785,0.06210092921539567,0.061609790346257,0.05281135563219364,0.05991085152388908,0.05678932450130624,0.0607694241281651,0.06367668186543332,0.06371122281078145,0.2864719930019134,0.2620565600977547,0.42159212971468524,0.42087755346012107,0.42975965741764544,0.36171004152901104,0.07732558145271175,0.08697658032791346,0.06487502515165902,0.060495985017228124,0.10271485976180593,0.10410026788847389,0.3613669096307173,0.3240473167030714,0.543025359886927,0.6994321536617805,0.5831090644413403,0.6954233910615081,0.8084391778376258,0.9759036355231429,0.6187936263057646,0.7317681321918614,0.00020460454957955823,0.00031028348815192867,3.7882905344223916,5.148352506242921,68,170,77,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.7828017211901,1.0,0.0,99.6949775101054,0.3662160446103035,0.0,0.0,-0.02442784207987707,0.060966587156806876,-0.0008572771425971316,0.018922477342530723,0.0006809714382929546,0.039466779885919775,0.05738128780989837,0.09390216563100627,0.10901140547710052,0.18101570339791864,0.10045041126454621,0.14724938470090954,0.07018434744104157,0.10693965996861307,0.10977206976895261,0.1813966037345497,0.10316955999687999,0.15042387201909843,0.42168001894235113,0.6614219825452066,0.6840954654481959,0.9369469962950827,0.6516663695284249,0.8445832928424372,0.1392303035536306,0.23133150052656518,0.08685163617983517,0.11916769369373754,0.16765559352790285,0.2577909987511434,0.6294485882377981,0.8684846386729893,0.8174359479181756,1.2859934045516663,0.5086428781362651,0.5890973343315038,0.9828183772098854,1.399753310839866,0.5304530476627654,0.6861902190464176,0.002826060213796963,0.007910544809553246,10.272203846858444,22.27733278028708,77,176,79,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
1303.2727272727273,466.78252117867703,1252.8181818181818,466.7543084060226,1.0,0.0,99.69876557466415,0.36880948956468423,0.0,0.0,-0.006238921881099708,0.0615651778044357,0.013207574661031478,0.0341518482748001,0.0030705277522198,0.02683535584311163,0.0619444601168283,0.07100932043795832,0.11846313537175689,0.17660048105607135,0.10615917885937134,0.13303762628625568,0.07152293583006081,0.08674597975294027,0.11987468685880813,0.17926881499572658,0.10786291516693412,0.13422717411889687,0.3878221495230856,0.4019322123411308,0.6404008190545682,0.7839846450076002,0.6193443101889203,0.669537256027204,0.15489017733008031,0.22662374142669625,0.08068340455183057,0.08356704815528435,0.18040185435684464,0.23703650113504468,0.52946935250065,0.5881096837783856,1.004767219086246,1.6002581564727814,0.6371371169562953,0.7763073619947066,1.2237045544850451,1.754015253887288,1.1251481116946531,1.9107075309652874,0.0007110747215811356,0.0015042096322310115,6.495645448162656,9.045306258108974,57,152,65,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.7828017211901,1.0,0.0,99.69368454351546,0.36229081114181655,0.0,0.0,-0.0019329618570077727,0.032402193731956117,0.0047893288417813545,0.01777481113704986,0.01783467928991497,0.07878087589855443,0.10287134165294325,0.1307743119097218,0.11474072282046516,0.0790448725792497,0.11902542264672983,0.09833584774156437,0.10629971381485427,0.13181672908957157,0.11572924385241859,0.07956287667094054,0.12758986664444805,0.1182029317439921,0.6756935655797843,0.6198900768047438,1.0171030542617772,0.6652370724822135,0.953926536332198,0.7574353360342656,0.17669427882055874,0.15862478360707294,0.11931928765233019,0.08853892170359547,0.2147816669072096,0.17964704163574255,0.8167180329470468,0.5332703574034733,0.7661847736263142,0.7457012615234492,0.6132293098609425,0.5988508530162715,0.9869247514326349,0.9499877247368328,0.9672029061683897,3.4170634695723665,0.0005305744622161111,0.0006983025990931897,11.240089731893947,13.05487136777307,47,184,85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1303.2727272727273,466.78252117867703,1252.8181818181818,466.85876689327375,1.0,0.0,99.698673607336,0.3555503286649266,0.0,0.0,-0.004521631843602423,0.051955982985655326,0.01576650091113677,0.028921381691069326,0.009253687867980228,0.026581111581179664,0.06561486648561794,0.06699539116949281,0.07711169540804039,0.06391059437144825,0.0901885394076709,0.09772145261471593,0.07395886313608092,0.07733063147635605,0.08037736165844538,0.06806183527592648,0.09228776375121041,0.09962991730955077,0.4546480800346511,0.44231427315666233,0.5535254465723161,0.42612570923415827,0.6642052714300172,0.6614062225575277,0.12012484838615235,0.11806708738405737,0.08290177370287194,0.07560330728548455,0.14705412636313703,0.13894257904982,0.5414606604707868,0.49864530530777773,0.6562390103499136,0.8189362548820336,0.521411003721643,0.6347850410795823,0.8428470088680615,1.0318223041010766,0.8445516095530642,2.618491557393981,0.0005412688672993157,0.0008921736293553273,6.169359618082923,7.691969894785378,70,183,112,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.78280172119014,1.0,0.0,100.1606853676628,0.617831295206737,0.0,0.0,-0.024669540750993334,0.07578249501197068,-0.0030650730311486654,0.06705505005623232,-0.007414701874094429,0.038340162082589724,0.09945438298579762,0.09867524983846614,0.17771051092652945,0.18533760227507295,0.13425755920278745,0.1465367851137754,0.1086033327303778,0.11875496990840975,0.18214312347607942,0.19265609389757407,0.13725239126822505,0.1486860342861582,0.7178260596767324,0.6150770145979737,1.4488430113174298,1.224087608433295,1.1518985993660384,1.1574003786939948,0.20776940156089238,0.23964918481100872,0.14259041553282606,0.12750189115129054,0.25720089276821584,0.2662175547330948,1.1758616803542337,1.1655612767886672,0.9400684192771664,1.2333217220270354,0.6777238848368474,0.6539512510014953,1.188124463470763,1.369651990521205,0.4161074643198557,0.7304119421703782,0.00375220303145814,0.007431597279205621,17.749786521974325,23.201546617202762,76,198,118,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
1303.2727272727273,466.78252117867703,1252.8181818181818,466.7543084060225,1.0,0.0,99.69203465619847,0.3689643501417873,0.0,0.0,-0.0012817934298192913,0.10788462944978915,0.0217190025227717,0.04708717702193098,0.009005544622235578,0.01960123038315712,0.07065282544629675,0.0751050949331701,0.10551970219055823,0.13779882345259212,0.10959484784345035,0.13046250780214858,0.09048658961703292,0.11799278510506103,0.10896168517661749,0.14455120787689152,0.11050941817744236,0.13133361625338288,0.4845940422729021,0.4579140551087782,0.8035454062725258,0.9195024904134848,0.8596173396585202,0.9204180551095975,0.14684973008793129,0.20679839502847164,0.09969591844389089,0.10063103690888006,0.18314944371906183,0.22524305209430318,0.7565924718641298,0.8499616678885269,0.8158834774976018,1.1967778163728449,0.6968817362271221,0.7950086255653964,1.0995479800753427,1.415168540447972,0.3249177756951343,0.489413760379063,0.0016483677315228395,0.002845214779323742,9.598090727361539,13.28576705568503,81,178,80,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.7828017211901,1.0,0.0,99.70074932369475,0.35978381560997147,0.0,0.0,0.00953513208117751,0.12657907226604717,0.01787128930865795,0.03455694982608491,0.015828548721388374,0.034920838220820066,0.06492817903828486,0.08599491217889435,0.06814241593300858,0.09420566432602677,0.08311624202994959,0.11064901550376438,0.09104232817433738,0.1386852134973244,0.0711520358503641,0.09975113736922644,0.08581796437110972,0.11500889922380118,0.32801310668027034,0.3764672138543252,0.4480592913416158,0.5989647650322141,0.4877132813060357,0.5800331103182684,0.12806454881787835,0.18528824758412138,0.06971329658912655,0.08672796853250866,0.14711892561758166,0.20356522224327728,0.4264152288527984,0.5425625804545725,0.795217097448726,1.170620258676933,0.5646484562845075,0.7085680982193516,0.9866233521534403,1.359513158398539,0.45520429080510266,0.562119818801093,0.0003459080119449817,0.000626014696090645,5.900726116473265,10.312148404045436,54,160,59,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.7828017211901,1.0,0.0,99.70955869820737,0.3791752013125265,0.0,0.0,0.0006949691066525316,0.034158643958098873,0.008181282212458809,0.016724763477550236,0.002375237483730909,0.0037061033334824306,0.03690320178496563,0.03415319678698235,0.06650241425464992,0.075107949581875,0.04151233237568788,0.03638844760030001,0.04205756041422382,0.04364385718359851,0.06764480606056007,0.0762890962730649,0.041674779560792484,0.03642016631525275,0.26250885461042167,0.22342852091131304,0.6087343719432269,0.7501126195057258,0.41617235106058637,0.5138964072798421,0.06927704072310156,0.07341944078128079,0.05855510354086346,0.05928362312723002,0.09307258155148602,0.09188314023750954,0.49902307221657555,0.7027085713462867,0.47891880676289317,0.6786465015234178,0.42587739313886125,0.496352253335409,0.6534664306089597,0.8303129973364528,0.4907098230608273,0.6416727968885956,0.00047340822079188193,0.0011118389740293617,3.3325364383537264,5.2555323440029,81,178,70,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1303.2727272727273,466.78252117867703,1252.7727272727273,466.7828017211901,1.0,0.0,99.69045763870523,0.3667500459005259,0.0,0.0,-0.005176373725345013,0.04893279785134576,0.0029152571018216137,0.02058776479886474,-0.0018496853184732634,0.019963627186587545,0.0711772294301135,0.08738078138869076,0.08245441366926722,0.1266194693794167,0.09700116448054247,0.14276692783706899,0.07844996813938503,0.09436477288966819,0.08352398976258439,0.12749735019132355,0.09777891670059606,0.14350922255833537,0.5211594755007835,0.49903622066761655,0.6525885576411277,0.8123105167991063,0.7123052373365192,0.8189880715974153,0.12921533641444555,0.18652092235828097,0.08643948663096103,0.09713530063340307,0.15777329641004134,0.20844502381931637,0.6698180456220568,0.7473936397583388,0.7365794427695955,1.0095412169631477,0.6028978503042857,0.7875499123508484,0.9561450405638261,1.2766413396477183,0.2906614414621229,0.3741836005906636,0.0009710291037671597,0.002007263797901116,8.237469441273067,13.276145536900124,40,183,88,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1303.2727272727273,466.78252117867703,1252.8181818181818,466.7543084060226,1.0,0.0,99.69731778921633,0.35812736056880945,0.0,0.0,0.009654729240699177,0.04121490234275571,0.0015709926590538389,0.010241209132489085,0.005884304391283423,0.012157541485186652,0.032461966008673855,0.029701639200452004,0.04811141883395829,0.04136945922599485,0.04684244294622639,0.04293311144275063,0.04015422805440358,0.04573181218408711,0.04867978236097474,0.04191976812526091,0.047655542639753204,0.04407749465731903,0.21530636107557946,0.18547850607394886,0.3599021785314157,0.31181334456182686,0.3593738967761699,0.31253605654617966,0.06618527607932306,0.06200668121293177,0.04600401296006253,0.041172568268853106,0.08085401245736784,0.0741196241498478,0.27245274442675216,0.23086165896732125,0.47415409851280865,0.4839861801289091,0.37452725766469064,0.35407648275900544,0.6084382862549528,0.5949702060014739,0.21933518034752542,0.19976734095225954,0.00020476174685112012,0.00029590114368656026,1.972915271870474,2.6732462468030884,66,175,86,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
1303.2727272727273,466.78252117867703,1252.7272727272727,466.81128866039563,1.0,0.0,99.69279419808399,0.35814331956644146,0.0,0.0,-0.042645200163376494,0.08725981633924769,8.211590943931823e-05,0.03832215305324623,-0.004784192158275317,0.03411715830777154,0.053885509691732274,0.06312056171748241,0.08129544873769101,0.10188586333442044,0.07481893826465033,0.09469615388693992,0.07542374086238098,0.10285322099646309,0.0843563237636716,0.10630331499154544,0.07755640404356956,0.09850448878211356,0.34128713403459865,0.3741095969483716,0.5756020877685676,0.6653046884865518,0.5431171621392283,0.6917284938999592,0.11820709215551072,0.15593280210885443,0.07198671112465391,0.08323886842361253,0.13993039592835743,0.1754573914592324,0.5052531854288201,0.6523720179539912,0.7319248338933065,1.0449568327860992,0.5675307587800261,0.7003415034281936,0.9372712362341103,1.2489619808607089,0.7294872051621643,1.7124796608872483,0.000751976459020904,0.0013128584115867858,5.751910558278434,8.918192174546835,53,182,86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
